tns_name,internam_names,radeg,decdeg,redshift,discovery_date,discovery_mag,type
SN2024dxh,"ZTF24aagtqam,Gaia24auw,BGEM J140208.64-080346.2,PS24dtz",210.535958,-8.062939,0.02,2024-03-05 10:56:42.003,17.8649,SN II
SN2024ees,"ZTF24aahalmb,ATLAS24dnk,MLT J123242.15+143227.6,PS24dua",188.175772312,14.5409356694,0.0235,2024-03-11 06:44:36.672,18.4564,SN II
SN2024egd,"ZTF24aagupsf,ATLAS24ebs,PS24bog",247.672811975,44.5111269136,0.0316749997,2024-03-14 09:56:47.996,18.4082,SN II
SN2024ehs,"ATLAS24dqq,ZTF24aahgqwk,MASTER OT J105300.65+173422.3,BGEM J105300.51+173421.3",163.2522338,17.5726119,0.003776,2024-03-15 11:16:49.728,18.098,SN II
SN2024elf,"ATLAS24dwb,ZTF24aahestx,PS24efz",264.113290571,39.9653825478,0.03,2024-03-15 13:42:55.008,18.523,SN II
SN2024epf,"Gaia24baa,ZTF24aaikwul,GOTO24cjs,PS24ivt",354.033042,44.386981,0.015,2024-03-16 05:09:36.000,18.88,SN II
SN2024epy,"ZTF24aahgmyj,ATLAS24enc,PS24elp",146.693940681,13.5315070808,0.024187,2024-03-19 05:27:45.002,19.3069,SN II
SN2024eqm,"ZTF24aahgkxm,ATLAS24ekj,PS24bmn,Gaia24bdz",156.016792,40.169381,0.04,2024-03-19 05:42:43.200,19.46,SN II
SN2024eqw,ZTF24aagwvgi,105.25684,51.266339,0.020954,2024-03-10 03:41:45.600,19.53,SN II
SN2024esa,"ZTF24aahhanf,ATLAS24ekg,PS24bnz",167.080281844,10.0369979782,0.04085,2024-03-20 05:35:45.888,18.4409,SN II
SN2024esi,"ZTF24aahestt,PS24bsg,BGEM J154720.90+104657.7",236.837042571,10.782617436,0.0338,2024-03-20 11:04:50.880,19.66,SN II
SN2024etj,"ZTF24aahezwm,ATLAS24fgm,PS24cko,BGEM J160145.85+150246.9",240.441048412,15.0463185281,0.03,2024-03-20 11:05:31.998,19.3997,SN II
SN2024etu,"ZTF24aahmyct,ATLAS24ejh",182.44883,59.4563728,0.043443,2024-03-21 08:48:42.001,19.7679,SN II
SN2024evl,"ZTF24aahoxay,ATLAS24ekh,PS24brz,WFST-PS240409a,WFST-PS240321a",171.075124812,0.644163534757,0.026364,2024-03-22 06:02:47.616,18.95,SN II
SN2024exw,",ATLAS24ekc,ZTF24aahszxf,MASTER OT J121327.38+144640.0,PS24bpn,MLT J121327.36+144640.1,GOTO24amf,Gaia24byb,BGEM J121327.34+144640.5",183.364,14.777881,0.007,2024-03-24 16:11:08.000,15.9,SN II
SN2024eyr,"ZTF24aahsmkt,ATLAS24ejx,Gaia24beo,MLT J102806.18+215746.5",157.026125,21.96295,0.037675,2024-03-26 06:19:08.256,18.83,SN II
SN2024fa,"PS24ca,ATLAS24adw,ZTF24aaadwlw,Gaia24aoe",36.255667,-24.786911,0.01,2024-01-03 05:21:13.248,17.98,SN II
SN2024fad,"ZTF24aahwcei,ATLAS24enp,Gaia24bef,PS24bvr",166.803375,57.750711,0.0328,2024-03-28 07:17:21.408,19.11,SN II
SN2024faf,ZTF24aahmgck,172.2389414,73.0367011,0.021198,2024-03-21 08:05:11.002,19.6941,SN II
SN2024faq,"ZTF24aahxgoa,ATLAS24emw,GOTO24afn",236.1240061,40.3565465,0.026,2024-03-28 10:40:48.000,18.57,SN II
SN2024fas,"ZTF24aahwfsa,PS24bmf",162.980738774,37.5899535711,0.026033,2024-03-28 07:41:17.376,19.5652,SN II
SN2024fca,"ZTF24aahxokj,ATLAS24geo,GOTO24cjt,PS24ejv",336.415912306,8.63876738431,0.02,2024-03-28 12:44:38.400,17.5,SN II
SN2024fdl,"ZTF24aahnefg,PS24bsp",213.302861725,-6.49128534607,0.04,2024-03-21 10:22:04.800,19.0,SN II
SN2024fdq,"ZTF24aahzuph,PS24bsi,MLT J100200.50-080945.7",150.502251042,-8.16267805559,0.0152409999,2024-03-29 08:46:50.002,18.7143,SN II
SN2024fpb,"ZTF24aaiahlv,BGEM J190950.30-175543.2",287.4594612,-17.9287412,0.022132,2024-03-29 11:19:40.800,17.9,SN II
SN2024fpf,"ATLAS24ewm,ZTF24aaimzkp,PS24brx",215.319523069,22.0400338272,0.0152,2024-04-04 12:40:45.120,18.306,SN II
SN2024fqs,"ZTF24aaefwoh,PS24ggq",345.615878711,27.2058134285,0.034,2024-04-03 12:33:23.996,18.927,SN II
SN2024frf,"ZTF24aaijsxa,ATLAS24fef,Gaia24bhv,PS24eby",266.936083,40.8473,0.03,2024-04-04 10:24:50.999,19.7521,SN II
SN2024gag,"PSP24N,ATLAS24fmf,PS24bub,MASTER OT J070842.63+544651.2,MASTER OT J070842.72+544649.0,ZTF24aaonpbv",107.177849941,54.7808803472,0.017,2024-04-08 15:45:16.416,19.1,SN II
SN2024gah,ZTF24aaifkqk,243.1323234,11.3855111,0.041003,2024-04-04 10:03:06.912,20.5901,SN II
SN2024gke,"ZTF24aajhotx,ATLAS24fwe,PS24bue",223.775343093,46.7292543462,0.026,2024-04-12 08:43:18.002,18.2584,SN II
SN2024grw,"ATLAS24fvu,ZTF24aajxppf,Gaia24bit",269.590167,9.681511,0.0214,2024-04-17 03:08:27.168,18.365,SN II
SN2024grz,"ZTF24aajzrsq,ATLAS24gdn,PS24bze,GOTO24aqz",213.090171104,8.50534566142,0.02321,2024-04-17 07:16:07.104,19.3,SN II
SN2024gvy,"ATLAS24gai,ZTF24aamyukz,PS24dyw",319.843750573,-17.8039092418,0.035,2024-04-18 08:52:16.896,18.03,SN II
SN2024hme,"ZTF24aalceob,PS24chh,ATLAS24irb",241.490583907,27.1892265601,0.0308030006,2024-04-29 07:24:47.232,20.1372,SN II
SN2024hpg,"ZTF24aakzive,GOTO24bhm,ATLAS24gwk,PS24dup",322.930042616,0.362125781055,0.029381,2024-04-28 11:12:13.999,19.3575,SN II
SN2024hw,"ZTF24aaaibep,ATLAS24sdj",161.71815396048032,-1.3909486700872726,0.0389,2024-01-05 08:34:34.996,17.9378,SN II
SN2024hwq,"ZTF24aakzvlb,MLT J095413.75+003824.5",148.5573743,0.6401792,0.034,2024-05-03 04:06:34.272,19.52,SN II
SN2024iad,"ZTF24aalrjzr,GOTO24bgc,ATLAS24hsa",179.984051,22.1911524,0.022752,2024-05-04 07:11:00.384,19.3835,SN II
SN2024igk,ZTF24aamlzwg,247.1046738,40.8581279,0.033,2024-05-07 09:16:03.360,18.8028,SN II
SN2024ikx,"ZTF24aampakt,ATLAS24hpi,GOTO24cgl,PS24dde,Gaia24bnl",197.456708,11.411081,0.025107,2024-05-08 07:28:14.592,20.22,SN II
SN2024iqx,"ZTF24aanbjel,ATLAS24hgr,GOTO24bpr",246.13463130887533,59.56252775567624,0.0313,2024-05-10 07:10:44.003,19.4682,SN II
SN2024irz,"ZTF24aanamle,ATLAS24ipx,PS24mwd",220.545645691,12.9425835498,0.0281569995,2024-05-11 06:09:26.999,19.5369,SN II
SN2024iub,"ZTF24aanppvy,ATLAS24hhq,PS24dla",233.254954762,-6.55152603173,0.027,2024-05-12 08:04:29.003,20.2006,SN II
SN2024iut,"ZTF24aanngpp,ATLAS24irs,Gaia24bjl",13.884833,30.399,0.022265,2024-05-13 11:49:17.996,18.3388,SN II
SN2024iwm,"ZTF18aaqpowv,ATLAS24hkd,Gaia24bpk,ZTF24aavyged",172.074167,26.973981,0.0324,2024-05-15 05:16:11.003,19.0342,SN II
SN2024iyy,"ZTF24aaoaega,PS24crw,ATLAS24hnv",267.699987224,6.04156653196,0.0203,2024-05-16 09:36:36.996,18.5759,SN II
SN2024izq,"ZTF24aamzqsv,PS24csi",141.238457224,40.399497675,0.0278040003,2024-05-17 05:45:27.360,18.7551,SN II
SN2024jfp,"ATLAS24hpa,GOTO24cry,ZTF24aaqkvyl,Gaia24bmy,PS24hgz",355.062875,4.342539,0.01,2024-05-22 14:05:51.360,17.336,SN II
SN2024jgk,"ATLAS24hqd,ZTF24aaosqgf,PS24dgf,Gaia24bnh",214.498125,16.7354,0.0188,2024-05-24 09:03:44.640,18.004,SN II
SN2024jgr,"ZTF24aaosrdt,GOTO24cdy,ATLAS24hst,Gaia24bpu",254.172792,46.306869,0.033,2024-05-25 06:29:28.608,18.55,SN II
SN2024jhv,"ZTF24aaotzpd,GOTO24ctd",254.4499085,79.7816534,0.0496,2024-05-26 08:44:09.004,18.696,SN II
SN2024jjc,"ZTF24aaoupov,GOTO24czg,ATLAS24jtb,Gaia24byr,PS24iys",30.870292,38.119211,0.01886,2024-05-26 11:32:46.996,17.1952,SN II
SN2024jjd,"ZTF24aaoupgb,ATLAS24jtq,GOTO24ctm,PS24igv",24.67725745,31.1089027898,0.04,2024-05-26 11:30:44.999,18.5149,SN II
SN2024jky,"ZTF24aaovohi,ATLAS24irm",220.4158527,36.7382931,0.03,2024-05-22 07:23:43.995,19.5282,SN II
SN2024jlf,"ZTF24aaozxhx,ATLAS24hul,PS24ddd,GOTO24civ,Gaia24bks",219.426333,2.2845,0.005844,2024-05-28 05:58:16.000,15.8768,SN II
SN2024jqz,"ZTF24aapebzb,ATLAS24hvt,GOTO24crk",207.3680713,71.5165862,0.0483,2024-05-29 05:46:39.002,19.064,SN II
SN2024jrl,"ATLAS24hup,ZTF24aaouvvr",159.8939578,-0.2519998,0.0188,2024-05-28 05:56:45.600,18.824,SN II
SN2024jrx,ZTF24aapdzay,211.18092463681378,-9.714626018741534,0.0286,2024-05-27 06:00:47.002,19.3244,SN II
SN2024jxm,"ZTF24aaplfjd,ATLAS24irz,GOTO24ctz,PS24hrx",14.5055897432,30.7065683979,0.015761,2024-05-30 11:11:02.002,19.5151,SN II
SN2024kan,"ZTF18abwisaz,ATLAS24ioy",342.2792455,32.7980881,0.028,2024-06-01 09:43:12.864,18.6851,SN II
SN2024kdz,"ATLAS24iny,GOTO24cka,ZTF24aaqgdpu,PS24fct",219.39500332,37.928380646,0.032,2024-06-02 08:59:02.976,19.187,SN II
SN2024kee,"ZTF24aaqiqpw,GOTO24cqd",240.36000944222116,71.40291514257207,0.039037,2024-06-01 07:22:34.996,20.7045,SN II
SN2024kqi,"ZTF24aaqzkpr,ATLAS24joz,GOTO24ddk,Gaia24bqk",230.4555,50.511139,0.035261,2024-06-07 08:17:47.002,20.6035,SN II
SN2024ks,"ZTF24aaaefgv,ATLAS24ahz,Gaia24aki",57.992917,27.343269,0.02,2024-01-05 03:13:16.003,19.1107,SN II
SN2024kww,"ZTF24aaqugzv,ATLAS24ixn,GOTO24crg,PS24egu",258.411133341,41.0571709786,0.04,2024-06-07 08:42:06.998,20.6151,SN II
SN2024kzn,"ATLAS24ivk,GOTO24cpp,ZTF24aaplfkj,Gaia24blm,PS24fts",359.175167,13.773689,0.0362,2024-06-10 13:58:34.176,19.003,SN II
SN2024lby,"ZTF24aarvbxj,GOTO24crc,ATLAS24iyb,PS24ftr",305.669939785,-8.17828763674,0.02,2024-06-12 09:34:22.998,18.1862,SN II
SN2024ldu,ZTF24aarajmv,298.5215352,49.9464575,0.024957,2024-06-08 10:48:13.003,20.1101,SN II
SN2024lel,ZTF24aarxfmk,313.8879296,7.480353,0.0189100001,2024-05-16 10:25:59.808,20.1134,SN II
SN2024lhs,"ZTF24aascytf,ATLAS24jbo,PS24egw",250.726831542,33.7369424188,0.037,2024-06-15 05:13:40.995,20.1499,SN II
SN2024lhv,"ZTF24aasbtjr,ATLAS24kdb,GOTO24dmf,PS24gyq,Gaia24cad",40.289833,26.462839,0.04,2024-06-14 11:17:33.999,18.8201,SN II
SN2024llc,"ASASSN-24dx,ATLAS24jij,GOTO24cvw,ZTF24aaupozr,PS24hqe",23.4269289589,3.5433982814,0.012,2024-06-16 03:36:00.000,16.0,SN II
SN2024lor,"PS24ehk,GOTO24cuj,ZTF24aasqlze,ATLAS24jpa",248.567447373,52.9413497536,0.028,2024-06-18 09:51:25.344,19.12,SN II
SN2024lss,"ZTF24aasktmr,ATLAS24jmd,PS24fhn,GOTO24daj",247.842457426,22.7024307559,0.024,2024-06-19 05:04:07.999,18.6678,SN II
SN2024lst,"ZTF24aaskxai,GOTO24cwo",205.8585746,-11.373244399999999,0.026028,2024-06-19 05:32:07.996,17.5285,SN II
SN2024mld,"ZTF24aasvdze,ATLAS24jti,PS24hbr,GOTO24duv",259.663889155,21.6790856821,0.043,2024-06-23 06:06:54.002,18.9903,SN II
SN2024mlt,"ZTF24aasqcng,ATLAS24jxu,PS24hqt",336.459952695,17.8001104376,0.04,2024-06-21 10:28:40.002,19.7604,SN II
SN2024mmm,"ZTF24aaswrbq,PS24eme",338.029697407,0.0279995862087,0.038,2024-06-03 10:07:35.002,19.9817,SN II
SN2024mnp,"ATLAS24jnd,GOTO24cwr,ZTF24aarygdq,BGEM J021011.76+151838.8,Gaia24caf,PS24jge",32.548917,15.310931,0.013612999580801,2024-06-23 14:09:14.400,16.583,SN II
SN2024mus,"GOTO24cyx,ZTF24aatcesi,ATLAS24jul",253.6696565,27.1141875,0.041,2024-06-26 00:51:29.664,19.36,SN II
SN2024mxq,"ZTF24aatifzm,ATLAS24jwe,GOTO24dgz,BGEM J144405.79+091647.5",221.0242941625,9.279855,0.03106,2024-06-23 05:59:50.003,19.5774,SN II
SN2024nbm,"ZTF24aatlxli,ZTF24aattdfo,PS24ifu",53.7470837865,26.5753669851,0.033,2024-06-27 11:26:51.002,18.5273,SN II
SN2024nbv,"ZTF24aatsmxc,ATLAS24jyd,GOTO24dji,PS24gnc",319.384694347,-23.3210757283,0.045,2024-06-23 10:02:14.000,19.0378,SN II
SN2024neg,"ZTF24aatzgha,GOTO24dic,PS24gnh,Gaia24cbv",226.781667,-13.1095,0.022,2024-06-30 04:32:54.000,18.2234,SN II
SN2024nez,"ZTF24aaucrua,GOTO24dgv,PS24jdr,BGEM J203635.53+112902.9",309.148016251,11.4841566703,0.0149622,2024-06-30 09:30:31.999,19.2803,SN II
SN2024nfq,"ATLAS24jho,ZTF24aasigoj",14.1964133,-1.7860765,0.04,2024-06-30 09:34:55.200,18.156,SN II
SN2024nj,"ZTF24aaaieeg,ATLAS24aot",121.67945240000002,73.5894929,0.025,2024-01-06 07:35:02.400,18.97,SN II
SN2024noy,"ATLAS24jrd,ZTF18aaquvvq",213.1261055,34.5488384,0.032,2024-06-25 08:05:01.248,18.421,SN II
SN2024nrc,"ATLAS24kdg,GOTO24dpy,ZTF24aavhseb,PS24lew",41.4331026212,2.83969165276,0.025,2024-07-02 14:09:22.176,18.091,SN II
SN2024nsp,"ZTF24aaugxzp,GOTO24djh,ATLAS24kqs,Gaia24bza,PS24htu",18.52025,-1.7432,0.0164,2024-07-03 10:35:26.000,18.789,SN II
SN2024opz,"GOTO24djy,ZTF24aaumfvx,ATLAS24kre,BGEM J161015.17+010303.5,PS24gyj",242.563274539,1.05098148863,0.0278,2024-07-07 23:52:54.048,18.77,SN II
SN2024oqd,"ATLAS24krc,GOTO24dnn,PS24iia,ZTF24abckzax,BGEM J011902.08-170327.4",19.758658316,-17.0575549842,0.02,2024-07-07 08:27:09.216,18.757,SN II
SN2024ov,"ZTF24aaasazz,ATLAS24alr,PS24att,BGEM J115028.77-183442.1",177.61996433,-18.5785634041,0.0228,2024-01-06 13:27:31.003,20.091,SN II
SN2024pba,"ATLAS24kuj,ZTF24aatytqv,GOTO24dnc,PS24iig",25.307643341,49.0634238492,0.01,2024-07-06 14:21:27.936,18.083,SN II
SN2024pcw,"ATLAS24kve,ZTF24aataxft,Gaia24bxx,PS24jcl",26.149583,37.697719,0.0188599993,2024-07-08 12:21:48.960,18.724,SN II
SN2024phv,"DLT24s,ATLAS24lfi,GOTO24dqb,ZTF24acaccrk,PS25yx",178.097492163,-26.9014089031,0.006715,2024-07-10 23:57:02.016,17.3523,SN II
SN2024phz,"ATLAS24laz,ZTF24aauyikt,GOTO24hzw,PS24mtj",185.815687444,11.3650958922,0.0052,2024-07-11 23:01:54.624,17.669,SN II
SN2024pkt,"ATLAS24lex,GOTO24doa,ZTF24aawakwl,PS24hhd",349.662923462,15.9591893531,0.025,2024-07-13 12:44:42.720,18.158,SN II
SN2024plj,"ZTF24aavttjp,GOTO24doy,ATLAS24lsf,PS24hht",258.993616944,1.4209425764,0.0286,2024-07-12 08:29:02.996,19.5527,SN II
SN2024ppj,"ZTF24aavyicb,ATLAS24lnd,GOTO24dtc,PS24heb,Gaia24cgf",249.190375,56.3361,0.031,2024-07-16 04:42:36.000,19.5757,SN II
SN2024pso,"ATLAS24lng,GOTO24dqa,ZTF24aawklme,PS24hgo",3.09019378821,17.7941763585,0.018,2024-07-18 12:53:58.272,17.353,SN II
SN2024pwa,"ZTF24aawpwhq,ATLAS24lue,PS24hgw",348.850033133,3.88452269115,0.035,2024-07-22 09:35:50.000,18.79,SN II
SN2024qfq,"ZTF24aaxhomn,ATLAS24maq,PS24hfy,GOTO24fbn",314.49253191,-6.21409589373,0.047,2024-07-27 08:05:50.997,19.6933,SN II
SN2024qgl,"PS24hbm,ATLAS24lum,GOTO24eke,ZTF24aayqvru",324.038132078,-15.1709006521,0.049,2024-07-26 12:18:33.696,18.46,SN II
SN2024qje,"ATLAS24luh,GOTO24dyp,ZTF24abbtmqs,PS24kdo",74.0293976445,-7.51292719654,0.025,2024-07-28 09:49:34.752,17.774,SN II
SN2024qmx,"ZTF24aaxnvou,ATLAS24nbp,GOTO24feb,PS24izs,Gaia24cpn",96.923,52.727861,0.035,2024-07-28 11:44:40.997,18.4473,SN II
SN2024qnc,"ZTF24aaxqnbe,PS24hqc,ATLAS24mqa",28.3977671759,6.68275037623,0.0312,2024-07-29 09:32:59.000,19.2826,SN II
SN2024qot,"ZTF24aaxtoch,GOTO24dyj,ATLAS24mdz",297.5142668,-25.1976602,0.0385,2024-07-28 08:01:43.003,19.8421,SN II
SN2024qqb,"ATLAS24mcm,ZTF24aaxlnut",333.3520089000007,26.36184809999954,0.047,2024-07-30 10:56:46.176,19.509,SN II
SN2024qux,"ATLAS24mdt,GOTO24eht,Gaia24cey,ZTF24abcqauy,PS24jmg",74.550125,-20.367269,0.023,2024-08-01 03:16:20.640,18.885,SN II
SN2024qwl,"ZTF24aaybafr,ATLAS24mmh,BGEM J151907.18+081628.4",229.7800427,8.2746479,0.035,2024-08-02 04:21:43.001,19.0891,SN II
SN2024qxz,"ZTF24aaxyrrd,ATLAS24mjp,GOTO24eki,,PS24ibk",350.979404428,9.61021134998,0.03,2024-07-31 09:10:53.996,19.8792,SN II
SN2024rkd,"ZTF24aayxdbn,GOTO24erb,ATLAS24msw,PS24kdj",347.236151659,3.23451922575,0.042623,2024-08-05 08:29:25.995,19.4941,SN II
SN2024rnu,"ZTF24aazjdml,GOTO24eqi,ATLAS24mpk,PS24hto,Gaia24chb",265.870375,39.092561,0.032,2024-08-07 04:25:24.997,18.9595,SN II
SN2024slp,"ZTF24abcenxy,ATLAS24nut,GOTO24gym,PS24kwu",110.520713029,17.420662511,0.015798,2024-08-18 12:07:20.000,17.6987,SN II
SN2024str,"ZTF24abcbmug,ATLAS24nnw,GOTO24ffq,BGEM J051453.02+052454.7,Gaia24csf,PS24jhg",78.721042,5.415189,0.0243,2024-08-25 10:56:19.392,18.8982,SN II
SN2024svd,"ZTF24abcyfru,ATLAS24nkj,GOTO24fdp",280.87400035556,58.129915766667,0.03,2024-08-26 05:52:45.000,19.153,SN II
SN2024syq,"ATLAS24nkg,GOTO24eyj,PS24izd,ZTF24abcwpky,BGEM J023829.86-253750.6",39.62445,-25.630744,0.0248,2024-08-27 07:32:38.976,18.995,SN II
SN2024tvg,"ZTF24abdtszn,ATLAS24nqc,GOTO24fsx",354.8244899,26.8445595,0.026,2024-08-29 07:20:28.999,19.4045,SN II
SN2024twl,ZTF24abdsgdk,281.9353514255323,49.57163785773613,0.037,2024-08-27 05:10:35.996,20.6474,SN II
SN2024tzi,"ZTF24abeebbl,GOTO24fgt,ATLAS24npk,Gaia24cwa",270.600083,30.107289,0.02,2024-08-31 04:53:18.003,18.8741,SN II
SN2024tzk,"GOTO24ffz,ZTF24abdumvs,ATLAS24nqk,Gaia24chx,PS24lun",13.581083,35.059281,0.03,2024-08-31 02:51:12.096,19.11,SN II
SN2024uhu,"ZTF24abesffh,ATLAS24nxy,GOTO24fss",257.3445486,-5.0926106,0.02,2024-08-31 04:34:20.997,20.0777,SN II
SN2024uki,"ATLAS24ntr,GOTO24frs,ZTF24abiyona",66.8255635,-4.9202852,0.04,2024-09-02 08:20:53.376,19.258,SN II
SN2024uzf,"ZTF24abgjdxk,ATLAS24pex,GOTO24hwx",241.679267,48.724514,0.0203933,2024-09-08 03:59:22.000,20.074,SN II
SN2024V,"PS24j,ZTF24aaarlvj",178.006197719,57.6936850511,0.030779,2024-01-01 14:18:55.872,20.07,SN II
SN2024vbo,"GOTO24fuc,ZTF24abfuscm,Gaia24ddu",110.197958,25.349569,0.032,2024-09-07 04:56:47.904,18.89,SN II
SN2024vcr,"ZTF24abgeiva,ATLAS24ock,PS24izc",50.7684192363,-16.7111937473,0.045,2024-09-07 10:27:50.002,19.5576,SN II
SN2024vcs,"ZTF24abgoksi,GOTO24gar,ATLAS24ouo,PS24mep",132.111874429,14.6656823777,0.01,2024-09-08 12:15:30.000,15.8164,SN II
SN2024vcv,"ZTF24abgweei,GOTO24gsf,Gaia24cvc,ATLAS24pfv,PS24lqt",137.599542,24.63575,0.045,2024-09-05 12:26:07.995,18.4169,SN II
SN2024vfo,",GOTO24fwv,ZTF24abhbrcs,ATLAS24oen,PS24kxf",16.8641244251,39.4037724913,0.019577,2024-09-11 13:58:17.000,18.8,SN II
SN2024vik,"ZTF24abhgjqn,ATLAS24oju,PS24jkz,,GOTO24grt",359.998579428,32.7121556797,0.035404,2024-09-13 08:43:20.999,20.1595,SN II
SN2024vjf,"ZTF24abhptym,GOTO24fyr,ATLAS24oip,Gaia24csc",239.704625,14.971469,0.035413,2024-09-14 03:37:19.004,18.9361,SN II
SN2024vkt,"ZTF24abgvkwg,GOTO24fyt,ATLAS24omy,PS24mlh",122.520374923,46.1925211478,0.031603064,2024-09-15 11:50:32.352,18.4637,SN II
SN2024vls,"ATLAS24ogf,ZTF24abhupjy,Gaia24csb,GOTO24gph",101.658917,22.50935,0.0245,2024-09-15 14:32:47.904,18.766,SN II
SN2024vme,"ZTF24abhwvrb,GOTO24glv",129.1408344999999,-1.6494720000003855,0.017142,2024-09-15 12:20:15.000,18.9937,SN II
SN2024vpx,"ZTF24abibcib,Gaia24cqm,ATLAS24opv,GOTO24glr,BGEM J043811.86+085443.5,PS24lqx",69.5495,8.912019,0.0352,2024-09-18 10:20:11.003,19.159,SN II
SN2024vqy,"ZTF24abhzafp,ATLAS24qdm,GOTO24iru,PS24mhd",196.095152507,28.8059203462,0.026,2024-09-18 02:46:35.996,18.0578,SN II
SN2024vs,"PSP24B,ZTF24aabpzuz,ATLAS24azr,Gaia24aqf",117.780333,72.965961,0.01,2024-01-10 21:23:24.864,16.8,SN II
SN2024vsu,",ATLAS24ooz,GOTO24gpg,ZTF24abihpmn,PS24lsw",139.930486197,33.7341888939,0.0203670003,2024-09-19 19:39:34.000,17.5,SN II
SN2024vvu,"ZTF24abihsvi,Gaia24cxz,ATLAS24pkd,GOTO24hhf,BGEM J100429.66+144550.3,PS24mmv",151.123542,14.764011,0.023256,2024-09-21 12:43:56.997,18.0743,SN II
SN2024vwp,"ZTF24abijcdx,ATLAS24oks,Gaia24ctk,PS24ksa",258.733375,8.561331,0.034,2024-09-22 04:54:19.002,19.2197,SN II
SN2024wp,",ATLAS24ats,ZTF24aabppgn,PS24ns,MLT J112439.24+145652.7",171.163516273,14.9480403003,0.013864,2024-01-11 10:34:21.000,18.9,SN II
SN2024ws,",ZTF24aabsmvc,ATLAS24bax,PS24nv,Gaia24aqe",127.194583,73.752369,0.012,2024-01-12 14:03:40.000,17.8,SN II
SN2024wtu,"ATLAS24oor,GOTO24giu,PS24lrr,ZTF24abrpmef",350.877440171,18.8987696901,0.02,2024-09-28 09:52:11.136,18.906,SN II
SN2024xay,"GOTO24got,ATLAS24ovj,ZTF24ablngnq",107.6741954,14.7128799,0.045,2024-09-22 18:20:09.600,18.68,SN II
SN2024xdq,"ATLAS24ott,GOTO24grv,PS24jjr,ZTF24abltcrf",52.6438743052,32.6718830577,0.023,2024-10-02 14:05:40.992,19.164,SN II
SN2024xfv,"ATLAS24oxv,ZTF24ablstem,GOTO24gyd",51.2511792,25.9563641,0.035,2024-10-02 13:58:09.984,19.528,SN II
SN2024xhj,"ATLAS24pag,ZTF24ablflur,GOTO24gxm",248.9023992,48.7338255,0.03,2024-10-04 05:45:31.680,18.145,SN II
SN2024xkd,"GOTO24gve,ZTF24abmkros,ATLAS24pxj,PS24mho",135.067051355,35.7259410783,0.010264,2024-10-06 04:41:52.800,18.84,SN II
SN2024xle,"GOTO24gwj,ATLAS24pfp,ZTF24abmbvky,PS24jzo",7.29619724543,10.5970563289,0.0324489,2024-10-05 03:08:18.528,19.46,SN II
SN2024xlh,"ATLAS24pdv,GOTO24gyo,ZTF24ablrvpg,PS24jrj",35.0805528827,32.0036568295,0.03,2024-10-06 10:59:02.688,18.676,SN II
SN2024xnn,"ATLAS24pev,ZTF24ablfyfu,GOTO24hgh",258.0818061,47.4022608,0.037,2024-10-08 05:49:16.320,18.407,SN II
SN2024xnt,"ZTF24ablergc,ZTF24abqrmng",150.3193716,-0.0301266,0.032706,2024-10-03 12:32:34.998,19.0423,SN II
SN2024xrn,"GOTO24gze,ZTF24ablkvjn,ATLAS24phm,PS24oew",123.891005107,75.7378140417,0.026,2024-10-05 03:18:18.144,19.25,SN II
SN2024xrx,"ZTF24ablxiwv,GOTO24har,ATLAS24pgq,PS24jxy,BGEM J013050.05+255457.3",22.708583,25.915936,0.037376,2024-10-10 08:07:31.998,19.142,SN II
SN2024xsa,"Gaia24cwo,ZTF24abtdixv,ATLAS24qlu,PS24mwk",201.181667,44.8954,0.017243,2024-09-21 04:48:00.000,19.62,SN II
SN2024xte,"ZTF24ablvshn,GOTO24hdw",336.1317584,-27.7651384,0.0273,2024-10-10 04:56:51.999,16.8573,SN II
SN2024xvr,"ZTF24ablkvvn,ATLAS24phi,GOTO24hbf",133.4483478,73.2803616,0.018,2024-10-09 12:16:59.001,16.9326,SN II
SN2024xyh,"ZTF24abmuhbu,ATLAS24qqa,GOTO24isa,PS24mli",165.274898579,1.86864313618,0.039487,2024-10-12 12:47:00.000,19.284,SN II
SN2024xyz,"ATLAS24pht,Gaia24cyz,ZTF24abokdnf,GOTO24hxr,PS24ndr",146.587042,-9.728919,0.0187,2024-10-13 14:46:46.848,18.522,SN II
SN2024yhc,"ZTF24abltwsk,PS24oeo",55.7495414143,38.2656252002,0.04,2024-10-09 10:19:14.998,19.4925,SN II
SN2024ykk,"ZTF24abnhusw,ATLAS24plf,GOTO24hjv,PS24kfy,Gaia24dmn",344.420708,-10.465831,0.025001,2024-10-16 08:05:07.002,18.249,SN II
SN2024yko,"ZTF24abnoozs,GOTO24hgy,ATLAS24pun,PS24mke",137.202873864,58.5206983026,0.04,2024-10-19 09:38:32.997,19.033,SN II
SN2024ynn,"ZTF24abnepdg,ATLAS24ppm,PS24kfk,GOTO24hls,BGEM J042309.79-023112.8",65.790813,-2.520244,0.03,2024-10-15 11:05:22.001,19.6525,SN II
SN2024yr,"ATLAS24ask,Gaia24ais,ZTF24aaekmnz,PS24ara,BGEM J155935.15-130912.4",239.896375,-13.153481,0.02,2024-01-13 15:20:00.960,17.818,SN II
SN2024yrq,"KATS24U003,PS21oqj,ZTF24abnsdfm,GOTO24hvu,ATLAS24qeu,Gaia24dmo",176.439917,14.24345,0.04,2024-10-21 23:24:39.744,16.77,SN II
